106.21753693,9.450924477
106.226463321,9.484789074
106.252555851,9.47937097
106.281394962,9.499688442
106.31229401,9.581623347
106.332893374,9.56943593
106.363792423,9.525930072
106.433830265,9.518650334
106.497688297,9.539642633
106.541461948,9.570155339
106.573219303,9.613443972
106.630897525,9.702119687
106.634330753,9.727161262
106.5430069,9.765735146
106.536140445,9.78265211
106.552619938,9.798214955
106.576480869,9.818978371
106.577768329,9.817371472
106.594848636,9.795719873
106.606435779,9.781594823
106.622657779,9.780622117
106.674156192,9.834750935
106.702995304,9.887517993
106.671409609,9.93757123
106.646003727,9.958537197
106.680336002,9.991674211
106.722221378,10.030893249
106.751747135,10.039683068
106.805305484,10.104585133
106.80599213,10.156632527
106.779212955,10.187721741
106.816978458,10.199886263
106.811485294,10.216780658
106.800498966,10.232998431
106.770973209,10.256647866
106.796379093,10.289078502
106.795692447,10.404585503
106.818351749,10.401715237
106.831398014,10.3849996
106.862983706,10.400533349
106.863842014,10.380482844
106.865987781,10.368325279
106.877403263,10.364061577
106.910362247,10.366763341
106.967353824,10.390402726
106.981172565,10.398127357
106.988296512,10.414335795
106.982460025,10.437000861
107.007179264,10.4565835
107.033271793,10.452532019
107.064857486,10.425520812
107.073097232,10.412520829
107.036018374,10.399689149
107.038764957,10.355111831
107.060050968,10.324714583
107.095069889,10.310021519
107.117042545,10.35257885
107.167854313,10.380947181
107.207679752,10.390402726
107.226219181,10.382804544
107.248878482,10.3600089
107.298316959,10.403910152
107.342948917,10.44307836
107.38071442,10.457258742
107.448692325,10.4565835
107.480964664,10.489668601
107.503623966,10.487643085
107.533836368,10.501146283
107.568855289,10.549077862
107.706871036,10.623323295
107.781028751,10.638845065
107.823600773,10.688779305
107.846260074,10.693502391
107.900505069,10.711719311
107.942390445,10.702948339
107.996635441,10.679332914
108.028907778,10.734657579
108.048133854,10.831114146
108.076972965,10.881016561
108.089332584,10.905964633
108.131904606,10.920123421
108.18477631,10.926865462
108.228034977,10.946416516
108.25344086,10.936304061
108.264427189,10.924000113
108.275928501,10.90423688
108.299360279,10.89825287
108.307685856,10.899222114
108.312921528,10.911737796
108.302192691,10.924842864
108.315925602,10.949787261
108.34064484,10.939674916
108.349571232,10.951809688
108.362617496,11.004387917
108.383903507,11.02528179
108.416175846,11.015846032
108.440208439,11.034043296
108.470420841,11.03269539
108.48896027,11.050217702
108.502006534,11.10816864
108.532218937,11.143203165
108.603630069,11.172170835
108.629035953,11.169476292
108.653755191,11.186990385
108.688774112,11.172170835
108.707313541,11.15600319
108.743019107,11.18294876
108.7594986,11.230770989
108.765678409,11.275891736
108.810310367,11.286665794
108.848762516,11.318312246
108.880348209,11.325045082
108.922920231,11.297439453
108.975791935,11.308212697
109.019737247,11.347262323
109.036216739,11.372170499
109.018363956,11.392364726
109.030723575,11.41996118
109.025230411,11.446881958
109.022483829,11.518209622
109.043083194,11.530992859
109.040336612,11.565302885
109.036903385,11.57606595
109.060249332,11.567993688
109.088401798,11.57606595
109.124107364,11.550503
109.155006412,11.572702537
109.178352359,11.622476914
109.194145206,11.674932177
109.218177799,11.703845578
109.242210392,11.718637314
109.238777164,11.788551141
109.210624698,11.805354699
109.260063175,11.826861753
109.279289249,11.852399186
109.295082096,11.876590332
109.273796085,11.91690414
109.297828678,11.937058805
109.290962223,11.96661626
109.271049503,11.990125565
109.251136783,11.992812215
109.209251407,12.072056257
109.206504825,12.105627181
109.222984317,12.125096385
109.233284,12.15194813
109.225730899,12.169400309
109.26692963,12.168057872
109.311561588,12.155304401
109.332847599,12.155975652
109.338340763,12.178125966
109.359626774,12.19087834
109.344520572,12.231816016
109.265556339,12.245907849
109.231224064,12.246578864
109.216117862,12.226447499
109.206504825,12.250604956
109.223670963,12.276773045
109.262123111,12.278114926
109.255256656,12.30830548
109.224357608,12.335809414
109.229164127,12.353249435
109.258003238,12.352578687
109.290275577,12.335809414
109.327354435,12.325076512
109.344520572,12.349895678
109.352073673,12.407574353
109.342460636,12.427021266
109.325294498,12.426183066
109.304008487,12.436911803
109.308729175,12.459247959
109.317741398,12.482001197
109.365119938,12.465910714
109.391212467,12.469262978
109.38915253,12.486694069
109.317741398,12.508816449
109.275169376,12.503453613
109.258689884,12.51686048
109.244270328,12.546353113
109.25319672,12.584554452
109.231910709,12.599129783
109.220237734,12.609851336
109.232597355,12.660270126
109.28066254,12.674338708
109.351387027,12.735293571
109.363746647,12.721228364
109.319801334,12.665629672
109.277229313,12.640840806
109.312934879,12.566459795
109.340400699,12.58053353
109.373359684,12.560427949
109.390525821,12.536969453
109.438591007,12.557076873
109.466743473,12.548363852
109.480476383,12.559757743
109.452323917,12.600637533
109.44889069,12.636150752
109.486656191,12.647540744
109.479789737,12.669649263
109.433097843,12.683047438
109.426918033,12.726586629
109.399452213,12.751367143
109.385032657,12.762082287
109.370613102,12.801590464
109.37541962,12.827702639
109.405632023,12.810294825
109.457817081,12.855150979
109.468803409,12.884604403
109.468116764,12.922085562
109.446830753,12.934801108
109.43653107,12.956215296
109.387092594,13.012418778
109.352760318,13.070616094
109.332847599,13.105394148
109.301261905,13.146185222
109.306755069,13.160895091
109.332847599,13.146853878
109.344520572,13.163569515
109.330101017,13.18763805
109.303321842,13.211035736
109.318342212,13.217595045
109.318685535,13.231548654
109.315423969,13.240822767
109.330787662,13.249135741
109.332160953,13.265176071
109.351387027,13.274532435
109.358253482,13.289902825
109.34177399,13.302599372
109.316368107,13.283888444
109.293708805,13.322645191
109.312248233,13.336008154
109.304695133,13.366072104
109.292335514,13.392792481
109.32048798,13.418174087
109.342460636,13.464254866
109.338340763,13.487625795
109.306755069,13.484954951
109.308128359,13.531690457
109.290275577,13.541704019
109.303321842,13.563732363
109.304695133,13.581086594
109.274482731,13.591098073
109.251136783,13.612454471
109.237403873,13.641149111
109.252510074,13.665837049
109.266242984,13.671174642
109.272422794,13.686519546
109.240837101,13.705198953
109.226417545,13.749223102
109.237403873,13.757226598
109.262123111,13.747222183
109.297142032,13.745888227
109.313621523,13.757893546
109.297828678,13.795239492
109.311561588,13.844580321
109.308128359,13.86591366
109.312248233,13.894577246
109.282035831,13.903908806
109.256629947,13.945229778
109.270362857,13.960556649
109.261436466,13.977881444
109.26692963,13.994538675
109.263496402,14.0058649
109.265556339,14.025850995
109.214744571,14.111105414
109.229850773,14.117764574
109.237403873,14.143067606
109.209251407,14.17702252
109.192771915,14.213634866
109.216117862,14.228278147
109.222984317,14.260889316
109.194831852,14.270205922
109.194831852,14.29016879
109.176979068,14.312791229
109.133033756,14.379979735
109.141273502,14.397272521
109.128227237,14.421879179
109.133720401,14.455127094
109.087028507,14.532243094
109.079475406,14.563480722
109.092521671,14.573449248
109.089775089,14.598036348
109.082908634,14.613318836
109.080162052,14.651188239
109.093208316,14.657167032
109.092521671,14.690379518
109.087028507,14.695693051
109.089088443,14.712961124
109.058189396,14.756789343
109.013557438,14.825834059
108.979225162,14.892202444
108.951759342,14.957223629
108.929786686,15.024214644
108.917427066,15.07726192
108.90918732,15.129633132
108.916053775,15.141564002
108.906440738,15.17205095
108.911247257,15.19193137
108.931159977,15.19922039
108.950386051,15.214460257
108.957252506,15.24626163
108.950386051,15.264810213
108.920173649,15.257523471
108.898887638,15.271434313
108.883781437,15.297266294
108.892021182,15.334352798
108.876914982,15.36547389
108.858375553,15.368122283
108.84052277,15.38070167
108.84052277,15.402548278
108.838462833,15.429025938
108.808937076,15.440939786
108.782844547,15.43349371
108.78696442,15.405858168
108.760871891,15.403210263
108.747138981,15.407182113
108.707313541,15.44491092
108.714866642,15.466088987
108.704566959,15.489250031
108.697013858,15.517039855
108.679161075,15.528287052
108.674354557,15.532752679
108.659935001,15.524317518
108.655815128,15.507776991
108.633842472,15.519024695
108.613243107,15.541518262
108.572731022,15.581868209
108.504066471,15.681055655
108.444328312,15.77821261
108.4154892,15.847581965
108.420295719,15.885229642
108.379783634,15.900418814
108.344078066,15.922870278
108.307685856,15.959183503
108.263053898,16.046308373
108.260993961,16.079300277
108.287773136,16.092495514
108.312492374,16.087877283
108.326225284,16.101071944
108.348884586,16.111627042
108.344764713,16.133395154
108.328285221,16.155160877
108.31317902,16.158458503
108.302192691,16.143288961
108.27335358,16.14724634
108.251380924,16.167691565
108.221855167,16.159777539
108.216362003,16.138671915
108.203315738,16.125479755
108.19850922,16.083918714
108.153190616,16.105030167
108.142890934,16.130097107
108.155937198,16.147905901
108.166236881,16.159118022
108.167610172,16.178902566
108.200569156,16.192091162
108.225288395,16.209235021
108.248634342,16.225718095
108.23970795,16.250110508
108.210868839,16.245495957
108.185462955,16.225058793
108.15113068,16.232310933
108.114738468,16.228355259
108.087959293,16.261975994
108.0563736,16.307453712
108.046760563,16.337107404
108.028221134,16.361485961
108.004188541,16.352920868
108.011054996,16.333648041
107.985649112,16.328541243
107.96161652,16.35160313
107.905311588,16.38059135
107.736396793,16.524151102
107.604560856,16.59786515
107.499504093,16.672866508
107.303810123,16.82409544
107.25231171,16.867469339
107.210426334,16.913461085
107.160301212,16.960098391
107.124595646,17.011320397
107.125968937,17.094034037
107.038078312,17.145219329
106.901435856,17.250826398
106.797065738,17.332122348
106.733894352,17.388483906
106.672096256,17.451378621
106.609611515,17.543715886
106.556053165,17.630116675
106.52927399,17.665450534
106.511421207,17.704702236
106.479835514,17.755062678
106.464042667,17.808677697
106.456489566,17.842015504
106.467475895,17.865544312
106.483268741,17.901485091
106.499748233,17.891683781
106.516227726,17.902791892
106.518287662,17.921739413
106.546440128,17.921739413
106.550560001,17.941991419
106.51554108,17.971385375
106.48189545,18.009916693
106.494941715,18.058232207
106.484642032,18.086954059
106.48189545,18.112408134
106.444129946,18.128722898
106.415977482,18.137858508
106.39331818,18.111755505
106.369285587,18.122197176
106.297874454,18.18222466
106.256675724,18.226579533
106.214790348,18.246796384
106.166038517,18.279399263
106.144752506,18.280051255
106.124153141,18.293090642
106.101493839,18.285267126
106.028709415,18.360227922
105.965538028,18.440367374
105.956611637,18.454697329
105.955924991,18.476190016
105.939445499,18.48335364
105.927772525,18.472282451
105.898933414,18.508749553
105.868034366,18.553020586
105.843315128,18.600534066
105.819282535,18.641528193
105.808296207,18.690968266
105.791816715,18.777453654
105.759544376,18.781354203
105.739631656,18.808655537
105.734138492,18.857396893
105.710792545,18.864544436
105.692939762,18.889233607
105.65036774,18.904824889
105.634574894,18.975617001
105.638694767,19.02690626
105.663414005,19.072988165
105.695686344,19.073637112
105.730018619,19.089860027
105.748558048,19.098944163
105.744438175,19.122301078
105.74512482,19.1800304
105.749931339,19.213750521
105.773963932,19.215695707
105.782203678,19.228662993
105.79250336,19.257835644
105.815162662,19.264317747
105.822029117,19.287651213
105.838508609,19.294780216
105.8398819,19.345322442
105.822715763,19.35957511
105.808296207,19.356335976
105.800056461,19.390667522
105.806922916,19.413982932
105.82614899,19.423049137
105.817222599,19.495560523
105.827522281,19.558981361
105.840568546,19.577097017
105.835762027,19.599738732
105.863914493,19.695445576
105.880393984,19.714838644
105.903053287,19.710960223
105.928459171,19.752325252
105.956611637,19.798202037
105.946311954,19.811768693
105.961418155,19.864732172
105.98064423,19.887333157
105.961418155,19.905411615
105.987510685,19.931879926
106.025962833,19.944144227
106.043815616,19.91638682
106.076259617,19.90230453
106.084241871,19.899802672
106.079092029,19.884467851
106.066303257,19.880835703
106.060981754,19.871835686
106.065187458,19.860655578
106.082267765,19.8563367
106.098747257,19.876355936
106.135139469,19.897018303
106.16397858,19.940916871
106.186637882,19.962216195
106.369972232,20.167961007
106.409111026,20.190518432
106.459236149,20.198251658
106.486015323,20.178917881
106.519660953,20.178917881
106.573905948,20.189873984
106.582145694,20.200829315
106.604118351,20.204051324
106.611671451,20.234979221
106.61647797,20.256238583
106.635704044,20.326438197
106.639823917,20.36699777
106.625404361,20.390169888
106.635704044,20.404328909
106.640510563,20.441007594
106.619224552,20.468028398
106.61029816,20.509676149
106.594505314,20.519483436
106.60274506,20.551634049
106.6576767,20.601775513
106.696815494,20.616557662
106.726341251,20.665392844
106.764192585,20.693779107
106.776552204,20.687596414
106.784706119,20.67631435
106.807708743,20.671335528
106.815261844,20.687395674
106.799468997,20.713088371
106.774749759,20.748408715
106.75003052,20.796559528
106.801528933,20.834427374
106.847534182,20.885116863
106.883926394,20.928093281
106.914138797,20.979392256
106.949844363,20.967851518
107.002029422,20.969133869
107.017822268,20.960798409
107.053527835,20.975545443
107.068634036,20.960798409
107.110519412,20.951821242
107.160644534,20.954386203
107.1963501,20.994778519
107.240982058,21.011445183
107.302093509,21.009522198
107.346038821,21.015291068
107.37213135,21.062074762
107.427749637,21.085140757
107.594604495,21.22666179
107.523193362,21.215780366
107.465515139,21.286175381
107.495040896,21.312404916
107.591171267,21.306007899
107.639923098,21.366128834
107.635803225,21.385311177
107.671508792,21.403212428
107.703781131,21.410244462
107.742233279,21.416636927
107.755966189,21.454346776
107.795791629,21.483101968
107.825317386,21.490769063
107.866516116,21.511851483
107.893981936,21.530375937
107.906341552,21.513129107
107.910461426,21.470322582
107.904281616,21.440286614
107.945480346,21.430699364
107.996292114,21.485018778
108.021697998,21.495880231
108.067640381,21.486601121
108.074655533,21.487294959
108.1,21.47
108.1,21.4667
108.1,21.4667
108.0983,21.4633
108.0967,21.46
108.095,21.458300001
108.0933,21.4567
108.095,21.4517
108.135,21.275
108.2083,21.21
108.294124649,20.80839426
108.286056559,20.802657534
107.128055603,19.999999999
106.621388903,19.551944439
106.621388903,18.666666677
106.885555603,18.316111111
107.031944403,18.000000003
107.578611103,17.393888891
109.616204657,15.620449828
110.081482456,12.613774372
109.567871357,10.775992136
107.343426957,9.60293409
107.038704657,8.967932858
106.046388903,8.636666669
105.466111103,7.918333333
104.033055603,7.89888889
104.030555602,9.49916667
103.694444403,9.500000001
103.424444403,9.993333332
103.8077654,10.416864748
